image_id,sherd_id,unit,part,type,image_side,image_id_original,unit_C,part_C,type_C
JD08443_interior,JD08443,L08,foot (tip),"li, yan, ding",interior,JD_16886,H690⑧,足尖,鬲、甗或鼎
JD08444_exterior,JD08444,L08,body,,exterior,JD_16887,H690⑧,腹片,
JD08444_interior,JD08444,L08,body,,interior,JD_16888,H690⑧,腹片,
JD08445_exterior,JD08445,L08,body,,exterior,JD_16889,H690⑧,腹片,
JD08445_interior,JD08445,L08,body,,interior,JD_16890,H690⑧,腹片,
JD08446_exterior,JD08446,L08,foot (tip),"li, yan, ding",exterior,JD_16891,H690⑧,足尖,鬲、甗或鼎
JD08446_interior,JD08446,L08,foot (tip),"li, yan, ding",interior,JD_16892,H690⑧,足尖,鬲、甗或鼎
JD08447_exterior,JD08447,L08,body,,exterior,JD_16893,H690⑧,腹片,
JD08447_interior,JD08447,L08,body,,interior,JD_16894,H690⑧,腹片,
JD08448_exterior,JD08448,L08,body,,exterior,JD_16895,H690⑧,腹片,
JD08448_interior,JD08448,L08,body,,interior,JD_16896,H690⑧,腹片,
JD08449_exterior,JD08449,L08,body,,exterior,JD_16897,H690⑧,腹片,
JD08449_interior,JD08449,L08,body,,interior,JD_16898,H690⑧,腹片,
JD08450_exterior,JD08450,L08,body,,exterior,JD_16899,H690⑧,腹片,
JD08450_interior,JD08450,L08,body,,interior,JD_16900,H690⑧,腹片,
JD08451_exterior,JD08451,L08,body,,exterior,JD_16901,H690⑧,腹片,
JD08451_interior,JD08451,L08,body,,interior,JD_16902,H690⑧,腹片,
JD08452_exterior,JD08452,L08,body,,exterior,JD_16903,H690⑧,腹片,
JD08452_interior,JD08452,L08,body,,interior,JD_16904,H690⑧,腹片,
JD08453_exterior,JD08453,L08,body,,exterior,JD_16905,H690⑧,腹片,
JD08453_interior,JD08453,L08,body,,interior,JD_16906,H690⑧,腹片,
JD08454_exterior,JD08454,L08,body,,exterior,JD_16907,H690⑧,腹片,
JD08454_interior,JD08454,L08,body,,interior,JD_16908,H690⑧,腹片,
JD08455_exterior,JD08455,L08,body,,exterior,JD_16909,H690⑧,腹片,
JD08455_interior,JD08455,L08,body,,interior,JD_16910,H690⑧,腹片,
JD08456_exterior,JD08456,L08,body,,exterior,JD_16911,H690⑧,腹片,
JD08456_interior,JD08456,L08,body,,interior,JD_16912,H690⑧,腹片,
JD08457_exterior,JD08457,L08,body,,exterior,JD_16913,H690⑧,腹片,
JD08457_interior,JD08457,L08,body,,interior,JD_16914,H690⑧,腹片,
JD08458_exterior,JD08458,L08,body,,exterior,JD_16915,H690⑧,腹片,
JD08458_interior,JD08458,L08,body,,interior,JD_16916,H690⑧,腹片,
JD08459_exterior,JD08459,L08,body,,exterior,JD_16917,H690⑧,腹片,
JD08459_interior,JD08459,L08,body,,interior,JD_16918,H690⑧,腹片,
JD08460_exterior,JD08460,L08,body,,exterior,JD_16919,H690⑧,腹片,
JD08460_interior,JD08460,L08,body,,interior,JD_16920,H690⑧,腹片,
JD08461_exterior,JD08461,L08,body,,exterior,JD_16921,H690⑧,腹片,
JD08461_interior,JD08461,L08,body,,interior,JD_16922,H690⑧,腹片,
JD08462_exterior,JD08462,L08,body,,exterior,JD_16923,H690⑧,腹片,
JD08462_interior,JD08462,L08,body,,interior,JD_16924,H690⑧,腹片,
JD08463_exterior,JD08463,L08,body,,exterior,JD_16925,H690⑧,腹片,
JD08463_interior,JD08463,L08,body,,interior,JD_16926,H690⑧,腹片,
JD08464_exterior,JD08464,L08,body,,exterior,JD_16927,H690⑧,腹片,
JD08464_interior,JD08464,L08,body,,interior,JD_16928,H690⑧,腹片,
JD08465_exterior,JD08465,L08,body,,exterior,JD_16929,H690⑧,腹片,
JD08465_interior,JD08465,L08,body,,interior,JD_16930,H690⑧,腹片,
JD08466_exterior,JD08466,L08,body,,exterior,JD_16931,H690⑧,腹片,
JD08466_interior,JD08466,L08,body,,interior,JD_16932,H690⑧,腹片,
JD08467_exterior,JD08467,L08,foot (tip),,exterior,JD_16933,H690⑧,足尖,
JD08467_interior,JD08467,L08,foot (tip),,interior,JD_16934,H690⑧,足尖,
JD08468_exterior,JD08468,L08,rim,,exterior,JD_16935,H690⑧,口沿,
JD08468_interior,JD08468,L08,rim,,interior,JD_16936,H690⑧,口沿,
JD08469_exterior,JD08469,L08,body,,exterior,JD_16937,H690⑧,腹片,
JD08469_interior,JD08469,L08,body,,interior,JD_16938,H690⑧,腹片,
JD08470_exterior,JD08470,L08,body,,exterior,JD_16939,H690⑧,腹片,
JD08470_interior,JD08470,L08,body,,interior,JD_16940,H690⑧,腹片,
JD08471_exterior,JD08471,L08,body,,exterior,JD_16941,H690⑧,腹片,
JD08471_interior,JD08471,L08,body,,interior,JD_16942,H690⑧,腹片,
JD08472_exterior,JD08472,L08,body,,exterior,JD_16943,H690⑧,腹片,
JD08472_interior,JD08472,L08,body,,interior,JD_16944,H690⑧,腹片,
JD08473_exterior,JD08473,L08,body,,exterior,JD_16945,H690⑧,腹片,
JD08473_interior,JD08473,L08,body,,interior,JD_16946,H690⑧,腹片,
JD08474_exterior,JD08474,L08,body,,exterior,JD_16947,H690⑧,腹片,
JD08474_interior,JD08474,L08,body,,interior,JD_16948,H690⑧,腹片,
JD08475_exterior,JD08475,L08,body,,exterior,JD_16949,H690⑧,腹片,
JD08475_interior,JD08475,L08,body,,interior,JD_16950,H690⑧,腹片,
JD08476_exterior,JD08476,L08,body,,exterior,JD_16951,H690⑧,腹片,
JD08476_interior,JD08476,L08,body,,interior,JD_16952,H690⑧,腹片,
JD08477_exterior,JD08477,L08,body,,exterior,JD_16953,H690⑧,腹片,
JD08477_interior,JD08477,L08,body,,interior,JD_16954,H690⑧,腹片,
JD08478_exterior,JD08478,L08,rim,,exterior,JD_16955,H690⑧,口沿,
JD08478_interior,JD08478,L08,rim,,interior,JD_16956,H690⑧,口沿,
JD08479_exterior,JD08479,L08,body,,exterior,JD_16957,H690⑧,腹片,
JD08479_interior,JD08479,L08,body,,interior,JD_16958,H690⑧,腹片,
JD08480_exterior,JD08480,L08,body,,exterior,JD_16959,H690⑧,腹片,
JD08480_interior,JD08480,L08,body,,interior,JD_16960,H690⑧,腹片,
JD08481_exterior,JD08481,L08,foot (tip),"li, yan, ding",exterior,JD_16961,H690⑧,足尖,鬲、甗或鼎
JD08481_interior,JD08481,L08,foot (tip),"li, yan, ding",interior,JD_16962,H690⑧,足尖,鬲、甗或鼎
JD08482_exterior,JD08482,L08,body,,exterior,JD_16963,H690⑧,腹片,
JD08482_interior,JD08482,L08,body,,interior,JD_16964,H690⑧,腹片,
JD08483_exterior,JD08483,L08,body,,exterior,JD_16965,H690⑧,腹片,
JD08483_interior,JD08483,L08,body,,interior,JD_16966,H690⑧,腹片,
JD08484_exterior,JD08484,L08,body,,exterior,JD_16967,H690⑧,腹片,
JD08484_interior,JD08484,L08,body,,interior,JD_16968,H690⑧,腹片,
JD08485_exterior,JD08485,L08,body,,exterior,JD_16969,H690⑧,腹片,
JD08485_interior,JD08485,L08,body,,interior,JD_16970,H690⑧,腹片,
JD08486_exterior,JD08486,L08,rim,,exterior,JD_16971,H690⑧,口沿,
JD08486_interior,JD08486,L08,rim,,interior,JD_16972,H690⑧,口沿,
JD08487_exterior,JD08487,L08,body,,exterior,JD_16973,H690⑧,腹片,
JD08487_interior,JD08487,L08,body,,interior,JD_16974,H690⑧,腹片,
JD08488_exterior,JD08488,L08,body,,exterior,JD_16975,H690⑧,腹片,
JD08488_interior,JD08488,L08,body,,interior,JD_16976,H690⑧,腹片,
JD08489_exterior,JD08489,L08,body,,exterior,JD_16977,H690⑧,腹片,
JD08489_interior,JD08489,L08,body,,interior,JD_16978,H690⑧,腹片,
JD08490_exterior,JD08490,L08,body,,exterior,JD_16979,H690⑧,腹片,
JD08490_interior,JD08490,L08,body,,interior,JD_16980,H690⑧,腹片,
JD08491_exterior,JD08491,L08,base,,exterior,JD_16981,H690⑧,底部,
JD08491_interior,JD08491,L08,base,,interior,JD_16982,H690⑧,底部,
JD08492_exterior,JD08492,L08,rim,,exterior,JD_16983,H690⑧,口沿,
JD08492_interior,JD08492,L08,rim,,interior,JD_16984,H690⑧,口沿,
JD08493_exterior,JD08493,L08,body,,exterior,JD_16985,H690⑧,腹片,
JD08493_interior,JD08493,L08,body,,interior,JD_16986,H690⑧,腹片,
JD08494_exterior,JD08494,L08,body,,exterior,JD_16987,H690⑧,腹片,
JD08494_interior,JD08494,L08,body,,interior,JD_16988,H690⑧,腹片,
JD08495_exterior,JD08495,L08,body,,exterior,JD_16989,H690⑧,腹片,
JD08495_interior,JD08495,L08,body,,interior,JD_16990,H690⑧,腹片,
JD08496_exterior,JD08496,L08,body,,exterior,JD_16991,H690⑧,腹片,
JD08496_interior,JD08496,L08,body,,interior,JD_16992,H690⑧,腹片,
JD08497_exterior,JD08497,L08,body,,exterior,JD_16993,H690⑧,腹片,
JD08497_interior,JD08497,L08,body,,interior,JD_16994,H690⑧,腹片,
JD08498_exterior,JD08498,L08,body,,exterior,JD_16995,H690⑧,腹片,
JD08498_interior,JD08498,L08,body,,interior,JD_16996,H690⑧,腹片,
JD08499_exterior,JD08499,L08,body,,exterior,JD_16997,H690⑧,腹片,
JD08499_interior,JD08499,L08,body,,interior,JD_16998,H690⑧,腹片,
JD08500_exterior,JD08500,L08,body,,exterior,JD_16999,H690⑧,腹片,
JD08500_interior,JD08500,L08,body,,interior,JD_17000,H690⑧,腹片,
JD08501_exterior,JD08501,L08,body,,exterior,JD_17001,H690⑧,腹片,
JD08501_interior,JD08501,L08,body,,interior,JD_17002,H690⑧,腹片,
JD08502_exterior,JD08502,L08,body,,exterior,JD_17003,H690⑧,腹片,
JD08502_interior,JD08502,L08,body,,interior,JD_17004,H690⑧,腹片,
JD08503_exterior,JD08503,L08,body,,exterior,JD_17005,H690⑧,腹片,
JD08503_interior,JD08503,L08,body,,interior,JD_17006,H690⑧,腹片,
JD08504_exterior,JD08504,L08,foot,,exterior,JD_17007,H690⑧,足,
JD08504_interior,JD08504,L08,foot,,interior,JD_17008,H690⑧,足,
JD08505_exterior,JD08505,L08,body,,exterior,JD_17009,H690⑧,腹片,
JD08505_interior,JD08505,L08,body,,interior,JD_17010,H690⑧,腹片,
JD08506_exterior,JD08506,L08,body,,exterior,JD_17011,H690⑧,腹片,
JD08506_interior,JD08506,L08,body,,interior,JD_17012,H690⑧,腹片,
JD08507_exterior,JD08507,L08,body,,exterior,JD_17013,H690⑧,腹片,
JD08507_interior,JD08507,L08,body,,interior,JD_17014,H690⑧,腹片,
JD08508_exterior,JD08508,L08,rim,,exterior,JD_17015,H690⑧,口沿,
JD08508_interior,JD08508,L08,rim,,interior,JD_17016,H690⑧,口沿,
JD08509_exterior,JD08509,L08,body,,exterior,JD_17017,H690⑧,腹片,
JD08509_interior,JD08509,L08,body,,interior,JD_17018,H690⑧,腹片,
JD08510_exterior,JD08510,L08,body,,exterior,JD_17019,H690⑧,腹片,
JD08510_interior,JD08510,L08,body,,interior,JD_17020,H690⑧,腹片,
JD08511_exterior,JD08511,L08,body,,exterior,JD_17021,H690⑧,腹片,
JD08511_interior,JD08511,L08,body,,interior,JD_17022,H690⑧,腹片,
JD08512_exterior,JD08512,L08,body,,exterior,JD_17023,H690⑧,腹片,
JD08512_interior,JD08512,L08,body,,interior,JD_17024,H690⑧,腹片,
JD08513_exterior,JD08513,L08,body,,exterior,JD_17025,H690⑧,腹片,
JD08513_interior,JD08513,L08,body,,interior,JD_17026,H690⑧,腹片,
JD08514_exterior,JD08514,L08,body,,exterior,JD_17027,H690⑧,腹片,
JD08514_interior,JD08514,L08,body,,interior,JD_17028,H690⑧,腹片,
JD08515_exterior,JD08515,L08,body,,exterior,JD_17029,H690⑧,腹片,
JD08515_interior,JD08515,L08,body,,interior,JD_17030,H690⑧,腹片,
JD08516_exterior,JD08516,L08,body,,exterior,JD_17031,H690⑧,腹片,
JD08516_interior,JD08516,L08,body,,interior,JD_17032,H690⑧,腹片,
JD08517_exterior,JD08517,L08,body,,exterior,JD_17033,H690⑧,腹片,
JD08517_interior,JD08517,L08,body,,interior,JD_17034,H690⑧,腹片,
JD08518_exterior,JD08518,L08,foot (upper),li,exterior,JD_17035,H690⑧,足跟,鬲
JD08518_interior,JD08518,L08,foot (upper),li,interior,JD_17036,H690⑧,足跟,鬲
JD08519_exterior,JD08519,L08,body,,exterior,JD_17037,H690⑧,腹片,
JD08519_interior,JD08519,L08,body,,interior,JD_17038,H690⑧,腹片,
JD08520_exterior,JD08520,L08,body,,exterior,JD_17039,H690⑧,腹片,
JD08520_interior,JD08520,L08,body,,interior,JD_17040,H690⑧,腹片,
JD08521_exterior,JD08521,L08,body,,exterior,JD_17041,H690⑧,腹片,
JD08521_interior,JD08521,L08,body,,interior,JD_17042,H690⑧,腹片,
JD08522_exterior,JD08522,L08,body,,exterior,JD_17043,H690⑧,腹片,
JD08522_interior,JD08522,L08,body,,interior,JD_17044,H690⑧,腹片,
JD08523_exterior,JD08523,L08,body,,exterior,JD_17045,H690⑧,腹片,
JD08523_interior,JD08523,L08,body,,interior,JD_17046,H690⑧,腹片,
JD08524_exterior,JD08524,L08,rim,,exterior,JD_17047,H690⑧,口沿,
JD08524_interior,JD08524,L08,rim,,interior,JD_17048,H690⑧,口沿,
JD08525_exterior,JD08525,L08,body,,exterior,JD_17049,H690⑧,腹片,
JD08525_interior,JD08525,L08,body,,interior,JD_17050,H690⑧,腹片,
JD08526_exterior,JD08526,L08,body,,exterior,JD_17051,H690⑧,腹片,
JD08526_interior,JD08526,L08,body,,interior,JD_17052,H690⑧,腹片,
JD08527_exterior,JD08527,L08,body,,exterior,JD_17053,H690⑧,腹片,
JD08527_interior,JD08527,L08,body,,interior,JD_17054,H690⑧,腹片,
JD08528_exterior,JD08528,L08,body,,exterior,JD_17055,H690⑧,腹片,
JD08528_interior,JD08528,L08,body,,interior,JD_17056,H690⑧,腹片,
JD08529_exterior,JD08529,L08,body,,exterior,JD_17057,H690⑧,腹片,
JD08529_interior,JD08529,L08,body,,interior,JD_17058,H690⑧,腹片,
JD08530_exterior,JD08530,L08,body,,exterior,JD_17059,H690⑧,腹片,
JD08530_interior,JD08530,L08,body,,interior,JD_17060,H690⑧,腹片,
JD08531_exterior,JD08531,L08,body,,exterior,JD_17061,H690⑧,腹片,
JD08531_interior,JD08531,L08,body,,interior,JD_17062,H690⑧,腹片,
JD08532_exterior,JD08532,L08,body,,exterior,JD_17063,H690⑧,腹片,
JD08532_interior,JD08532,L08,body,,interior,JD_17064,H690⑧,腹片,
JD08533_exterior,JD08533,L08,body,,exterior,JD_17065,H690⑧,腹片,
JD08533_interior,JD08533,L08,body,,interior,JD_17066,H690⑧,腹片,
JD08534_exterior,JD08534,L08,body,,exterior,JD_17067,H690⑧,腹片,
JD08534_interior,JD08534,L08,body,,interior,JD_17068,H690⑧,腹片,
JD08535_exterior,JD08535,L08,body,,exterior,JD_17069,H690⑧,腹片,
JD08535_interior,JD08535,L08,body,,interior,JD_17070,H690⑧,腹片,
JD08536_exterior,JD08536,L08,body,,exterior,JD_17071,H690⑧,腹片,
JD08536_interior,JD08536,L08,body,,interior,JD_17072,H690⑧,腹片,
JD08537_exterior,JD08537,L08,body,,exterior,JD_17073,H690⑧,腹片,
JD08537_interior,JD08537,L08,body,,interior,JD_17074,H690⑧,腹片,
JD08538_exterior,JD08538,L08,body,,exterior,JD_17075,H690⑧,腹片,
JD08538_interior,JD08538,L08,body,,interior,JD_17076,H690⑧,腹片,
JD08539_exterior,JD08539,L08,body,,exterior,JD_17077,H690⑧,腹片,
JD08539_interior,JD08539,L08,body,,interior,JD_17078,H690⑧,腹片,
JD08540_exterior,JD08540,L08,body,,exterior,JD_17079,H690⑧,腹片,
JD08540_interior,JD08540,L08,body,,interior,JD_17080,H690⑧,腹片,
JD08541_exterior,JD08541,L08,body,li,exterior,JD_17081,H690⑧,腹片,鬲
JD08541_interior,JD08541,L08,body,li,interior,JD_17082,H690⑧,腹片,鬲
JD08542_exterior,JD08542,L08,body,,exterior,JD_17083,H690⑧,腹片,
JD08542_interior,JD08542,L08,body,,interior,JD_17084,H690⑧,腹片,
JD08543_exterior,JD08543,L08,body,,exterior,JD_17085,H690⑧,腹片,
JD08543_interior,JD08543,L08,body,,interior,JD_17086,H690⑧,腹片,
JD08544_exterior,JD08544,L08,body,,exterior,JD_17087,H690⑧,腹片,
JD08544_interior,JD08544,L08,body,,interior,JD_17088,H690⑧,腹片,
JD08545_exterior,JD08545,L08,body,,exterior,JD_17089,H690⑧,腹片,
JD08545_interior,JD08545,L08,body,,interior,JD_17090,H690⑧,腹片,
JD08546_exterior,JD08546,L08,body,,exterior,JD_17091,H690⑧,腹片,
JD08546_interior,JD08546,L08,body,,interior,JD_17092,H690⑧,腹片,
JD08547_exterior,JD08547,L08,body,,exterior,JD_17093,H690⑧,腹片,
JD08547_interior,JD08547,L08,body,,interior,JD_17094,H690⑧,腹片,
JD08548_exterior,JD08548,L08,body,,exterior,JD_17095,H690⑧,腹片,
JD08548_interior,JD08548,L08,body,,interior,JD_17096,H690⑧,腹片,
JD08549_exterior,JD08549,L08,body,,exterior,JD_17097,H690⑧,腹片,
JD08549_interior,JD08549,L08,body,,interior,JD_17098,H690⑧,腹片,
JD08550_exterior,JD08550,L08,body,,exterior,JD_17099,H690⑧,腹片,
JD08550_interior,JD08550,L08,body,,interior,JD_17100,H690⑧,腹片,
JD08551_exterior,JD08551,L08,body,,exterior,JD_17101,H690⑧,腹片,
JD08551_interior,JD08551,L08,body,,interior,JD_17102,H690⑧,腹片,
JD08552_exterior,JD08552,L08,body,,exterior,JD_17103,H690⑧,腹片,
JD08552_interior,JD08552,L08,body,,interior,JD_17104,H690⑧,腹片,
JD08553_exterior,JD08553,L08,body,,exterior,JD_17105,H690⑧,腹片,
JD08553_interior,JD08553,L08,body,,interior,JD_17106,H690⑧,腹片,
JD08554_exterior,JD08554,L08,body,,exterior,JD_17107,H690⑧,腹片,
JD08554_interior,JD08554,L08,body,,interior,JD_17108,H690⑧,腹片,
JD08555_exterior,JD08555,L08,body,,exterior,JD_17109,H690⑧,腹片,
JD08555_interior,JD08555,L08,body,,interior,JD_17110,H690⑧,腹片,
JD08556_exterior,JD08556,L08,body,,exterior,JD_17111,H690⑧,腹片,
JD08556_interior,JD08556,L08,body,,interior,JD_17112,H690⑧,腹片,
JD08557_exterior,JD08557,L08,body,,exterior,JD_17113,H690⑧,腹片,
JD08557_interior,JD08557,L08,body,,interior,JD_17114,H690⑧,腹片,
JD08558_exterior,JD08558,L08,body,,exterior,JD_17115,H690⑧,腹片,
JD08558_interior,JD08558,L08,body,,interior,JD_17116,H690⑧,腹片,
JD08559_exterior,JD08559,L08,rim,,exterior,JD_17117,H690⑧,口沿,
JD08559_interior,JD08559,L08,rim,,interior,JD_17118,H690⑧,口沿,
JD08560_exterior,JD08560,L08,body,,exterior,JD_17119,H690⑧,腹片,
JD08560_interior,JD08560,L08,body,,interior,JD_17120,H690⑧,腹片,
JD08561_exterior,JD08561,L08,body,,exterior,JD_17121,H690⑧,腹片,
JD08561_interior,JD08561,L08,body,,interior,JD_17122,H690⑧,腹片,
JD08562_exterior,JD08562,L08,body,,exterior,JD_17123,H690⑧,腹片,
JD08562_interior,JD08562,L08,body,,interior,JD_17124,H690⑧,腹片,
JD08563_exterior,JD08563,L08,rim,,exterior,JD_17125,H690⑧,口沿,
JD08563_interior,JD08563,L08,rim,,interior,JD_17126,H690⑧,口沿,
JD08564_exterior,JD08564,L08,body,,exterior,JD_17127,H690⑧,腹片,
JD08564_interior,JD08564,L08,body,,interior,JD_17128,H690⑧,腹片,
JD08565_exterior,JD08565,L08,body,,exterior,JD_17129,H690⑧,腹片,
JD08565_interior,JD08565,L08,body,,interior,JD_17130,H690⑧,腹片,
JD08566_exterior,JD08566,L08,body,,exterior,JD_17131,H690⑧,腹片,
JD08566_interior,JD08566,L08,body,,interior,JD_17132,H690⑧,腹片,
JD08567_exterior,JD08567,L08,body,,exterior,JD_17133,H690⑧,腹片,
JD08567_interior,JD08567,L08,body,,interior,JD_17134,H690⑧,腹片,
JD08568_exterior,JD08568,L08,body,,exterior,JD_17135,H690⑧,腹片,
JD08568_interior,JD08568,L08,body,,interior,JD_17136,H690⑧,腹片,
JD08569_exterior,JD08569,L08,body,,exterior,JD_17137,H690⑧,腹片,
JD08569_interior,JD08569,L08,body,,interior,JD_17138,H690⑧,腹片,
JD08570_exterior,JD08570,L08,body,,exterior,JD_17139,H690⑧,腹片,
JD08570_interior,JD08570,L08,body,,interior,JD_17140,H690⑧,腹片,
JD08571_exterior,JD08571,L08,body,,exterior,JD_17141,H690⑧,腹片,
JD08571_interior,JD08571,L08,body,,interior,JD_17142,H690⑧,腹片,
JD08572_exterior,JD08572,L08,body,,exterior,JD_17143,H690⑧,腹片,
JD08572_interior,JD08572,L08,body,,interior,JD_17144,H690⑧,腹片,
JD08573_exterior,JD08573,L08,body,,exterior,JD_17145,H690⑧,腹片,
JD08573_interior,JD08573,L08,body,,interior,JD_17146,H690⑧,腹片,
JD08574_exterior,JD08574,L08,body,li,exterior,JD_17147,H690⑧,腹片,鬲
JD08574_interior,JD08574,L08,body,li,interior,JD_17148,H690⑧,腹片,鬲
JD08575_exterior,JD08575,L08,body,,exterior,JD_17149,H690⑧,腹片,
JD08575_interior,JD08575,L08,body,,interior,JD_17150,H690⑧,腹片,
JD08576_exterior,JD08576,L08,body,,exterior,JD_17151,H690⑧,腹片,
JD08576_interior,JD08576,L08,body,,interior,JD_17152,H690⑧,腹片,
JD08577_exterior,JD08577,L08,body,,exterior,JD_17153,H690⑧,腹片,
JD08577_interior,JD08577,L08,body,,interior,JD_17154,H690⑧,腹片,
JD08578_exterior,JD08578,L08,body,,exterior,JD_17155,H690⑧,腹片,
JD08578_interior,JD08578,L08,body,,interior,JD_17156,H690⑧,腹片,
JD08579_exterior,JD08579,L08,body,,exterior,JD_17157,H690⑧,腹片,
JD08579_interior,JD08579,L08,body,,interior,JD_17158,H690⑧,腹片,
JD08580_exterior,JD08580,L08,body,,exterior,JD_17159,H690⑧,腹片,
JD08580_interior,JD08580,L08,body,,interior,JD_17160,H690⑧,腹片,
JD08581_exterior,JD08581,L08,body,,exterior,JD_17161,H690⑧,腹片,
JD08581_interior,JD08581,L08,body,,interior,JD_17162,H690⑧,腹片,
JD08582_exterior,JD08582,L08,body,,exterior,JD_17163,H690⑧,腹片,
JD08582_interior,JD08582,L08,body,,interior,JD_17164,H690⑧,腹片,
JD08583_exterior,JD08583,L08,body,,exterior,JD_17165,H690⑧,腹片,
JD08583_interior,JD08583,L08,body,,interior,JD_17166,H690⑧,腹片,
JD08584_exterior,JD08584,L08,body,,exterior,JD_17167,H690⑧,腹片,
JD08584_interior,JD08584,L08,body,,interior,JD_17168,H690⑧,腹片,
JD08585_exterior,JD08585,L08,body,,exterior,JD_17169,H690⑧,腹片,
JD08585_interior,JD08585,L08,body,,interior,JD_17170,H690⑧,腹片,
JD08586_exterior,JD08586,L08,body,,exterior,JD_17171,H690⑧,腹片,
JD08586_interior,JD08586,L08,body,,interior,JD_17172,H690⑧,腹片,
JD08587_exterior,JD08587,L08,body,,exterior,JD_17173,H690⑧,腹片,
JD08587_interior,JD08587,L08,body,,interior,JD_17174,H690⑧,腹片,
JD08588_exterior,JD08588,L08,body,,exterior,JD_17175,H690⑧,腹片,
JD08588_interior,JD08588,L08,body,,interior,JD_17176,H690⑧,腹片,
JD08589_exterior,JD08589,L08,body,,exterior,JD_17177,H690⑧,腹片,
JD08589_interior,JD08589,L08,body,,interior,JD_17178,H690⑧,腹片,
JD08590_exterior,JD08590,L08,body,,exterior,JD_17179,H690⑧,腹片,
JD08590_interior,JD08590,L08,body,,interior,JD_17180,H690⑧,腹片,
JD08591_exterior,JD08591,L08,body,,exterior,JD_17181,H690⑧,腹片,
JD08591_interior,JD08591,L08,body,,interior,JD_17182,H690⑧,腹片,
JD08592_exterior,JD08592,L08,body,,exterior,JD_17183,H690⑧,腹片,
JD08592_interior,JD08592,L08,body,,interior,JD_17184,H690⑧,腹片,
JD08593_exterior,JD08593,L08,body,,exterior,JD_17185,H690⑧,腹片,
JD08593_interior,JD08593,L08,body,,interior,JD_17186,H690⑧,腹片,
JD08594_exterior,JD08594,L08,body,,exterior,JD_17187,H690⑧,腹片,
JD08594_interior,JD08594,L08,body,,interior,JD_17188,H690⑧,腹片,
